file_path,text,emotion,speaker_id,raw_emotion,original_folder,original_file,dataset
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_pain_angry.wav,pain,anger,oaf,angry,OAF_angry,OAF_pain_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_week_ps.wav,week,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_week_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_keep_happy.wav,keep,happiness,oaf,happy,OAF_happy,OAF_keep_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_gin_disgust.wav,gin,disgust,oaf,disgust,OAF_disgust,OAF_gin_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_shall_sad.wav,shall,sadness,oaf,sad,OAF_Sad,OAF_shall_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_have_ps.wav,have,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_have_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_juice_angry.wav,juice,anger,oaf,angry,OAF_angry,OAF_juice_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_love_angry.wav,love,anger,oaf,angry,OAF_angry,OAF_love_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_burn_neutral.wav,burn,neutral,oaf,neutral,OAF_neutral,OAF_burn_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_dodge_angry.wav,dodge,anger,oaf,angry,OAF_angry,OAF_dodge_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_kite_ps.wav,kite,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_kite_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_get_fear.wav,get,fear,oaf,fear,OAF_Fear,OAF_get_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gas_fear.wav,gas,fear,oaf,fear,OAF_Fear,OAF_gas_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_page_happy.wav,page,happiness,oaf,happy,OAF_happy,OAF_page_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_goal_neutral.wav,goal,neutral,oaf,neutral,OAF_neutral,OAF_goal_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_peg_ps.wav,peg,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_peg_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_gin_sad.wav,gin,sadness,oaf,sad,OAF_Sad,OAF_gin_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_bean_ps.wav,bean,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_bean_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_king_angry.wav,king,anger,oaf,angry,OAF_angry,OAF_king_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_lease_angry.wav,lease,anger,oaf,angry,OAF_angry,OAF_lease_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_vote_neutral.wav,vote,neutral,oaf,neutral,OAF_neutral,OAF_vote_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_lean_angry.wav,lean,anger,oaf,angry,OAF_angry,OAF_lean_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hate_fear.wav,hate,fear,oaf,fear,OAF_Fear,OAF_hate_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_size_ps.wav,size,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_size_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_kill_happy.wav,kill,happiness,oaf,happy,OAF_happy,OAF_kill_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_sail_neutral.wav,sail,neutral,oaf,neutral,OAF_neutral,OAF_sail_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_yes_ps.wav,yes,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_yes_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_door_fear.wav,door,fear,oaf,fear,OAF_Fear,OAF_door_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_gap_happy.wav,gap,happiness,oaf,happy,OAF_happy,OAF_gap_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_walk_happy.wav,walk,happiness,oaf,happy,OAF_happy,OAF_walk_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_join_neutral.wav,join,neutral,oaf,neutral,OAF_neutral,OAF_join_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_third_ps.wav,third,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_third_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_bean_fear.wav,bean,fear,oaf,fear,OAF_Fear,OAF_bean_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_kite_sad.wav,kite,sadness,oaf,sad,OAF_Sad,OAF_kite_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_food_ps.wav,food,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_food_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_limb_sad.wav,limb,sadness,oaf,sad,OAF_Sad,OAF_limb_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_mood_angry.wav,mood,anger,oaf,angry,OAF_angry,OAF_mood_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_book_happy.wav,book,happiness,oaf,happy,OAF_happy,OAF_book_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_neat_neutral.wav,neat,neutral,oaf,neutral,OAF_neutral,OAF_neat_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_back_ps.wav,back,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_back_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_love_neutral.wav,love,neutral,oaf,neutral,OAF_neutral,OAF_love_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_hole_angry.wav,hole,anger,oaf,angry,OAF_angry,OAF_hole_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_laud_disgust.wav,laud,disgust,oaf,disgust,OAF_disgust,OAF_laud_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_pleasant_surprised\YAF_mob_ps.wav,mob,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,YAF_mob_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_fall_disgust.wav,fall,disgust,oaf,disgust,OAF_disgust,OAF_fall_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_choice_disgust.wav,choice,disgust,oaf,disgust,OAF_disgust,OAF_choice_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_sail_angry.wav,sail,anger,oaf,angry,OAF_angry,OAF_sail_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_thought_sad.wav,thought,sadness,oaf,sad,OAF_Sad,OAF_thought_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_time_disgust.wav,time,disgust,oaf,disgust,OAF_disgust,OAF_time_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_pass_angry.wav,pass,anger,oaf,angry,OAF_angry,OAF_pass_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_life_sad.wav,life,sadness,oaf,sad,OAF_Sad,OAF_life_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_goal_disgust.wav,goal,disgust,oaf,disgust,OAF_disgust,OAF_goal_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_disgust\YAF_mop_disgust.wav,mop,disgust,yaf,disgust,YAF_disgust,YAF_mop_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_book_angry.wav,book,anger,oaf,angry,OAF_angry,OAF_book_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_gin_fear.wav,gin,fear,oaf,fear,OAF_Fear,OAF_gin_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_nag_happy.wav,nag,happiness,oaf,happy,OAF_happy,OAF_nag_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_hall_disgust.wav,hall,disgust,oaf,disgust,OAF_disgust,OAF_hall_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_wife_fear.wav,wife,fear,oaf,fear,OAF_Fear,OAF_wife_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_when_disgust.wav,when,disgust,oaf,disgust,OAF_disgust,OAF_when_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_pearl_neutral.wav,pearl,neutral,oaf,neutral,OAF_neutral,OAF_pearl_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_ton_ps.wav,ton,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_ton_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_soap_fear.wav,soap,fear,oaf,fear,OAF_Fear,OAF_soap_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_hole_sad.wav,hole,sadness,oaf,sad,OAF_Sad,OAF_hole_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_base_neutral.wav,base,neutral,oaf,neutral,OAF_neutral,OAF_base_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_hire_fear.wav,hire,fear,oaf,fear,OAF_Fear,OAF_hire_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_pick_happy.wav,pick,happiness,oaf,happy,OAF_happy,OAF_pick_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_should_sad.wav,should,sadness,oaf,sad,OAF_Sad,OAF_should_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_said_angry.wav,said,anger,oaf,angry,OAF_angry,OAF_said_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mill_fear.wav,mill,fear,oaf,fear,OAF_Fear,OAF_mill_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mop_ps.wav,mop,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mop_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_room_happy.wav,room,happiness,oaf,happy,OAF_happy,OAF_room_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_soap_sad.wav,soap,sadness,oaf,sad,OAF_Sad,OAF_soap_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_raise_happy.wav,raise,happiness,oaf,happy,OAF_happy,OAF_raise_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_room_fear.wav,room,fear,oaf,fear,OAF_Fear,OAF_room_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_tool_angry.wav,tool,anger,oaf,angry,OAF_angry,OAF_tool_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_disgust\YAF_lose_disgust.wav,lose,disgust,yaf,disgust,YAF_disgust,YAF_lose_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_match_happy.wav,match,happiness,oaf,happy,OAF_happy,OAF_match_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_pole_sad.wav,pole,sadness,oaf,sad,OAF_Sad,OAF_pole_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_rose_sad.wav,rose,sadness,oaf,sad,OAF_Sad,OAF_rose_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_far_neutral.wav,far,neutral,oaf,neutral,OAF_neutral,OAF_far_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_hole_neutral.wav,hole,neutral,oaf,neutral,OAF_neutral,OAF_hole_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_pleasant_surprised\YAF_check_ps.wav,check,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,YAF_check_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_boat_angry.wav,boat,anger,oaf,angry,OAF_angry,OAF_boat_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_chalk_ps.wav,chalk,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_chalk_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_jar_happy.wav,jar,happiness,oaf,happy,OAF_happy,OAF_jar_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_ripe_ps.wav,ripe,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_ripe_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_soap_disgust.wav,soap,disgust,oaf,disgust,OAF_disgust,OAF_soap_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_vote_happy.wav,vote,happiness,oaf,happy,OAF_happy,OAF_vote_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_nag_ps.wav,nag,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_nag_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_raid_disgust.wav,raid,disgust,oaf,disgust,OAF_disgust,OAF_raid_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_dog_ps.wav,dog,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_dog_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pole_ps.wav,pole,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pole_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_pleasant_surprised\YAF_juice_ps.wav,juice,surprise,yaf,pleasant_surprised,YAF_pleasant_surprised,YAF_juice_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_have_disgust.wav,have,disgust,oaf,disgust,OAF_disgust,OAF_have_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_tell_sad.wav,tell,sadness,oaf,sad,OAF_Sad,OAF_tell_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_thumb_disgust.wav,thumb,disgust,oaf,disgust,OAF_disgust,OAF_thumb_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_learn_ps.wav,learn,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_learn_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_live_neutral.wav,live,neutral,oaf,neutral,OAF_neutral,OAF_live_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_rough_angry.wav,rough,anger,oaf,angry,OAF_angry,OAF_rough_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_pole_fear.wav,pole,fear,oaf,fear,OAF_Fear,OAF_pole_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_pike_ps.wav,pike,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_pike_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_tell_neutral.wav,tell,neutral,oaf,neutral,OAF_neutral,OAF_tell_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_mess_ps.wav,mess,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_mess_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\YAF_sad\YAF_lose_sad.wav,lose,sadness,yaf,sad,YAF_sad,YAF_lose_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_fat_fear.wav,fat,fear,oaf,fear,OAF_Fear,OAF_fat_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_raise_fear.wav,raise,fear,oaf,fear,OAF_Fear,OAF_raise_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_tool_ps.wav,tool,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_tool_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_date_disgust.wav,date,disgust,oaf,disgust,OAF_disgust,OAF_date_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_boat_ps.wav,boat,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_boat_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_death_disgust.wav,death,disgust,oaf,disgust,OAF_disgust,OAF_death_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_mop_sad.wav,mop,sadness,oaf,sad,OAF_Sad,OAF_mop_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_keen_sad.wav,keen,sadness,oaf,sad,OAF_Sad,OAF_keen_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_cab_disgust.wav,cab,disgust,oaf,disgust,OAF_disgust,OAF_cab_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_knock_angry.wav,knock,anger,oaf,angry,OAF_angry,OAF_knock_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_sell_angry.wav,sell,anger,oaf,angry,OAF_angry,OAF_sell_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_cause_neutral.wav,cause,neutral,oaf,neutral,OAF_neutral,OAF_cause_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_jail_neutral.wav,jail,neutral,oaf,neutral,OAF_neutral,OAF_jail_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_kick_neutral.wav,kick,neutral,oaf,neutral,OAF_neutral,OAF_kick_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_juice_happy.wav,juice,happiness,oaf,happy,OAF_happy,OAF_juice_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_rat_ps.wav,rat,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_rat_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_shout_fear.wav,shout,fear,oaf,fear,OAF_Fear,OAF_shout_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_jug_neutral.wav,jug,neutral,oaf,neutral,OAF_neutral,OAF_jug_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_reach_angry.wav,reach,anger,oaf,angry,OAF_angry,OAF_reach_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_tape_sad.wav,tape,sadness,oaf,sad,OAF_Sad,OAF_tape_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_cool_neutral.wav,cool,neutral,oaf,neutral,OAF_neutral,OAF_cool_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_bone_fear.wav,bone,fear,oaf,fear,OAF_Fear,OAF_bone_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_which_neutral.wav,which,neutral,oaf,neutral,OAF_neutral,OAF_which_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mouse_fear.wav,mouse,fear,oaf,fear,OAF_Fear,OAF_mouse_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_back_sad.wav,back,sadness,oaf,sad,OAF_Sad,OAF_back_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_mood_fear.wav,mood,fear,oaf,fear,OAF_Fear,OAF_mood_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_wire_neutral.wav,wire,neutral,oaf,neutral,OAF_neutral,OAF_wire_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_seize_disgust.wav,seize,disgust,oaf,disgust,OAF_disgust,OAF_seize_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_wash_disgust.wav,wash,disgust,oaf,disgust,OAF_disgust,OAF_wash_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_back_angry.wav,back,anger,oaf,angry,OAF_angry,OAF_back_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_disgust\OAF_south_disgust.wav,south,disgust,oaf,disgust,OAF_disgust,OAF_south_disgust.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_deep_neutral.wav,deep,neutral,oaf,neutral,OAF_neutral,OAF_deep_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_wheat_sad.wav,wheat,sadness,oaf,sad,OAF_Sad,OAF_wheat_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_kick_fear.wav,kick,fear,oaf,fear,OAF_Fear,OAF_kick_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_hall_sad.wav,hall,sadness,oaf,sad,OAF_Sad,OAF_hall_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_hate_angry.wav,hate,anger,oaf,angry,OAF_angry,OAF_hate_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_fail_happy.wav,fail,happiness,oaf,happy,OAF_happy,OAF_fail_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Sad\OAF_laud_sad.wav,laud,sadness,oaf,sad,OAF_Sad,OAF_laud_sad.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Pleasant_surprise\OAF_ditch_ps.wav,ditch,surprise,oaf,pleasant_surprise,OAF_Pleasant_surprise,OAF_ditch_ps.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_team_neutral.wav,team,neutral,oaf,neutral,OAF_neutral,OAF_team_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_thumb_angry.wav,thumb,anger,oaf,angry,OAF_angry,OAF_thumb_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_goal_fear.wav,goal,fear,oaf,fear,OAF_Fear,OAF_goal_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_pole_angry.wav,pole,anger,oaf,angry,OAF_angry,OAF_pole_angry.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_rot_neutral.wav,rot,neutral,oaf,neutral,OAF_neutral,OAF_rot_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_Fear\OAF_rain_fear.wav,rain,fear,oaf,fear,OAF_Fear,OAF_rain_fear.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_neutral\OAF_have_neutral.wav,have,neutral,oaf,neutral,OAF_neutral,OAF_have_neutral.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_happy\OAF_note_happy.wav,note,happiness,oaf,happy,OAF_happy,OAF_note_happy.wav,TESS
D:\Savio Shaju\Multimodal Emotion Recognition\dataset\OAF_angry\OAF_long_angry.wav,long,anger,oaf,angry,OAF_angry,OAF_long_angry.wav,TESS
